release_date,numRatings,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10
2017-09-08,411,arcade,indie,memes,casual,comedy,physics,replay_value,difficult,colorful,psychological_horror
2018-04-19,18,indie,sports,adventure,,,,,,,
2018-09-19,20,vr,X6dof,arcade,satire,shoot_em_up,vr_only,indie,casual,simulation,funny
2017-09-14,35,match_3,minimalist,mouse_only,touch_friendly,casual,indie,simulation,puzzle,X2d,relaxing
2017-10-16,19,vr_only,vr,simulation,adventure,,,,,,
2017-09-15,24,hand_drawn,casual,indie,action,,,,,,
2017-11-22,11,action_adventure,based_on_a_novel,early_access,indie,exploration,rpg,singleplayer,short,walking_simulator,atmospheric
2017-10-05,72,indie,casual,simulation,visual_novel,anime,dating_sim,cute,romance,singleplayer,family_friendly
2017-10-13,18,strategy,casual,early_access,destruction,action,,,,,
2017-10-18,50,indie,dinosaurs,platformer,retro,pixel_graphics,great_soundtrack,exploration,X2d,action,
2017-09-21,37,hidden_object,casual,puzzle,,,,,,,
2018-08-16,442,turn_based_tactics,strategy_rpg,tactical_rpg,controller,isometric,indie,rpg,strategy,turn_based_combat,early_access
2018-05-03,256,clicker,touch_friendly,casual,indie,pixel_graphics,singleplayer,short,X2d,comedy,cute
2017-09-21,28,arcade,casual,simulation,indie,pixel_graphics,atmospheric,difficult,great_soundtrack,physics,replay_value
2017-10-09,47,vr,vr_only,early_access,indie,action,multiplayer,first_person,,,
2017-09-14,12,casual,indie,adventure,,,,,,,
2017-11-10,13,arcade,top_down_shooter,indie,casual,bullet_hell,great_soundtrack,pixel_graphics,sci_fi,space,X2d
2017-10-17,25,rpgmaker,rpg,casual,indie,action,adventure,,,,
2017-09-04,42,casual,indie,simulation,platformer,magic,adventure,,,,
2017-09-01,39,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,action,,
2017-10-09,83,minimalist,casual,indie,strategy,puzzle,relaxing,X2d,atmospheric,,
2017-10-11,14,casual,indie,early_access,massively_multiplayer,,,,,,
2018-01-10,138,indie,gore,psychological_horror,puzzle,horror,adventure,,,,
2017-09-06,46,arcade,casual,racing,indie,family_friendly,,,,,
2017-09-04,61,nudity,sexual_content,casual,indie,anime,,,,,
2018-10-18,40,casual,simulation,strategy,,,,,,,
2017-11-16,39,hidden_object,mythology,casual,point_._click,female_protagonist,puzzle,X2d,mystery,singleplayer,atmospheric
2018-09-12,35,board_game,strategy,violent,,,,,,,
2018-11-08,222,dark_humor,rogue_lite,X2d,pixel_graphics,strategy,singleplayer,perma_death,replay_value,difficult,rogue_like
2017-09-27,34,casual,indie,simulation,memes,psychological_horror,,,,,
2018-07-24,104,puzzle_platformer,minimalist,side_scroller,nonlinear,casual,indie,X2d,platformer,colorful,puzzle
2017-09-15,27,experimental,casual,rpg,indie,simulation,atmospheric,procedural_generation,action,adventure,
2018-03-28,152,rpgmaker,rpg,indie,anime,sexual_content,nudity,visual_novel,adventure,,
2018-05-29,31,puzzle_platformer,minimalist,controller,psychological,stylized,action_adventure,side_scroller,indie,singleplayer,level_editor
2017-10-25,12,vr,vr_only,indie,puzzle,adventure,,,,,
2017-09-15,84,strategy,casual,indie,tower_defense,family_friendly,,,,,
2017-09-14,13,casual,,,,,,,,,
2018-03-29,50,racing,indie,massively_multiplayer,action,,,,,,
2018-03-27,30,arena_shooter,bullet_time,arcade,gore,violent,bullet_hell,singleplayer,horror,atmospheric,casual
2018-06-08,36,indie,pixel_graphics,bullet_hell,action,shooter,,,,,
2017-09-20,20,racing,indie,early_access,action,,,,,,
2018-12-11,1113,local_co_op,side_scroller,strategy,pixel_graphics,indie,co_op,simulation,base_building,great_soundtrack,fantasy
2017-11-12,14,X4_player_local,controller,casual,early_access,local_multiplayer,level_editor,multiplayer,,,
2017-10-25,15,indie,casual,,,,,,,,
2018-04-24,83,action_adventure,stylized,indie,music,rhythm,great_soundtrack,singleplayer,X2d,violent,casual
2017-09-07,17,swordplay,sexual_content,casual,nudity,anime,fantasy,magic,multiple_endings,visual_novel,female_protagonist
2017-09-11,69,arcade,indie,retro,fast_paced,great_soundtrack,pixel_graphics,action,,,
2017-11-06,43,nudity,sexual_content,indie,racing,strategy,rpg,anime,action,adventure,
2017-09-21,19,action,,,,,,,,,
2017-09-08,88,side_scroller,puzzle_platformer,stylized,indie,platformer,atmospheric,casual,masterpiece,singleplayer,X2d
2017-11-24,45,X3d,experience,experimental,emotional,stylized,indie,music,female_protagonist,casual,great_soundtrack
2017-12-21,15,rogue_lite,top_down_shooter,indie,casual,dungeon_crawler,rogue_like,loot,difficult,funny,action
2018-04-05,36,gore,violent,action,zombies,,,,,,
2018-04-03,17,indie,action,,,,,,,,
2017-09-14,42,indie,pixel_graphics,point_._click,adventure,,,,,,
2017-12-19,19,side_scroller,real_time,touch_friendly,casual,strategy,indie,X2d,singleplayer,colorful,comedy
2017-10-02,13,casual,indie,puzzle,,,,,,,
2017-09-13,479,visual_novel,casual,indie,simulation,anime,adventure,,,,
2017-09-11,11,gaming,minimalist,mouse_only,clicker,casual,indie,strategy,puzzle,X2d,singleplayer
2018-05-03,23,vr,arcade,score_attack,vr_only,simulation,singleplayer,cute,family_friendly,flight,indie
2017-09-21,80,indie,simulation,strategy,early_access,,,,,,
2017-11-17,83,X2d_fighter,arcade,fighting,action,,,,,,
2018-04-03,265,X2d_fighter,fighting,action,,,,,,,
2017-09-09,98,indie,adventure,action,,,,,,,
2017-09-21,108,rpgmaker,sexual_content,nudity,rpg,anime,adventure,,,,
2017-09-22,23,clicker,indie,,,,,,,,
2017-10-11,13,retro,platformer,action,,,,,,,
2017-09-10,27,simulation,violent,indie,massively_multiplayer,sexual_content,rpg,racing,anime,action,
2018-08-28,1777,X3d,indie,casual,cute,physics,puzzle,funny,great_soundtrack,short,story_rich
2018-06-12,164,arcade,singleplayer,local_multiplayer,action,multiplayer,,,,,
2018-06-13,13,rpg,,,,,,,,,
2018-06-05,1655,tutorial,X2d_fighter,controller,anime,fighting,great_soundtrack,local_multiplayer,e_sports,singleplayer,cute
2017-09-07,35,indie,rpg,casual,adventure,,,,,,
2018-04-04,11,conversation,indie,dating_sim,visual_novel,colorful,funny,singleplayer,comedy,adventure,
2017-09-08,72,casual,indie,simulation,platformer,adventure,,,,,
2017-09-12,29,arcade,racing,casual,indie,simulation,fast_paced,great_soundtrack,retro,destruction,gore
2018-04-06,11,casual,indie,simulation,action,,,,,,
2017-11-15,47,action_adventure,character_action_game,beat_em_up,cartoon,cartoony,fighting,family_friendly,psychological_horror,horror,nudity
2017-09-22,21,casual,indie,,,,,,,,
2017-10-21,15,casual,indie,,,,,,,,
2017-12-20,27,violent,strategy,world_war_ii,action,fps,,,,,
2017-12-20,174,strategy,violent,world_war_ii,action,tactical,fps,,,,
2018-03-22,37,indie,rpg,action,,,,,,,
2017-09-15,24,indie,casual,strategy,puzzle,action,first_person,,,,
2017-12-22,149,strategy,simulation,casual,indie,building,base_building,physics,war,military,singleplayer
2017-09-08,27,casual,indie,X2d,sci_fi,singleplayer,action,,,,
2018-11-26,43,side_scroller,surreal,puzzle_platformer,minimalist,psychological_horror,X2d,platformer,horror,dark,great_soundtrack
2017-10-25,47,shoot_em_up,side_scroller,arcade,indie,retro,platformer,singleplayer,X2d,difficult,pixel_graphics
2017-12-08,37,indie,anime,action,adventure,,,,,,
2017-11-02,2129,drama,word_game,sexual_content,nudity,dating_sim,visual_novel,multiple_endings,indie,simulation,anime
2017-09-13,11,minimalist,silent_protagonist,indie,platformer,music,great_soundtrack,fast_paced,colorful,action,
2018-01-12,29,visual_novel,violent,gore,anime,singleplayer,psychological_horror,fantasy,memes,sci_fi,sexual_content
2017-09-20,13,programming,puzzle_platformer,casual,indie,simulation,strategy,,,,
2018-05-15,364,X3d,side_scroller,indie,simulation,early_access,family_friendly,physics,funny,memes,platformer
2017-09-29,27,indie,casual,,,,,,,,
2018-11-06,78,real_time,side_scroller,controller,strategy,indie,rts,X2d,casual,singleplayer,fantasy
2017-10-25,54,indie,casual,,,,,,,,
2017-12-06,37,indie,casual,rpg,simulation,dating_sim,romance,visual_novel,story_rich,adventure,
2018-02-13,518,simulation,early_access,agriculture,casual,indie,realistic,management,singleplayer,driving,multiplayer
2017-09-13,17,puzzle_platformer,old_school,side_scroller,stylized,casual,difficult,indie,singleplayer,X2d,platformer
2018-02-16,57,rpgmaker,cats,rpg,indie,pixel_graphics,comedy,jrpg,funny,adventure,
2017-09-06,541,rpg,racing,psychological_horror,adventure,action,open_world,crime,multiplayer,,
2018-06-28,162,cycling,sports,simulation,management,,,,,,
2018-02-09,40,vr,simulation,,,,,,,,
2017-10-13,11,vr,indie,action,,,,,,,
2018-05-17,98,vr,gore,violent,simulation,dragons,fantasy,medieval,atmospheric,dark,difficult
2017-09-12,32,arcade,casual,indie,family_friendly,,,,,,
2018-03-27,1244,dungeons_._dragons,crpg,real_time_with_pause,rpg,fantasy,classic,singleplayer,character_customization,story_rich,co_op
2017-09-20,34,casual,indie,simulation,strategy,,,,,,
2018-11-09,109,vr_only,vr,casual,indie,level_editor,physics,puzzle,,,
2017-09-14,22,card_game,casual,indie,simulation,strategy,,,,,
2017-09-20,24,casual,indie,simulation,strategy,,,,,,
2017-09-20,13,rpgmaker,rpg,casual,indie,,,,,,
2017-10-16,60,strategy,simulation,early_access,indie,base_building,sci_fi,survival,,,
2018-08-03,138,simulation,strategy,indie,rpg,base_building,crafting,management,,,
2017-09-05,30,otome,casual,visual_novel,gore,indie,simulation,strategy,female_protagonist,mystery,anime
2017-09-25,134,sexual_content,nudity,visual_novel,casual,indie,anime,adventure,,,
2017-11-30,12,score_attack,shoot_em_up,top_down_shooter,indie,replay_value,character_customization,difficult,action,,
2017-11-30,168,simulation,early_access,rpg,sports,strategy,indie,,,,
2017-09-27,122,twin_stick_shooter,X1980s,split_screen,rogue_lite,indie,great_soundtrack,X2d,co_op,colorful,action
2018-11-09,2382,silent_protagonist,simulation,stealth,singleplayer,indie,funny,realistic,strategy,heist,atmospheric
2018-04-17,65,indie,casual,point_._click,fantasy,female_protagonist,adventure,,,,
2017-12-08,69,shoot_em_up,arcade,sexual_content,nudity,casual,bullet_hell,violent,mature,anime,female_protagonist
2017-09-21,40,rogue_lite,rpg,indie,procedural_generation,retro,adventure,action,,,
2017-10-11,13,board_game,sports,strategy,indie,,,,,,
2018-10-18,17,violent,action,survival,,,,,,,
2017-11-10,47,gore,indie,violent,action,adventure,,,,,
2017-09-19,59,casual,indie,racing,memes,,,,,,
2017-09-12,34,simulation,casual,indie,strategy,family_friendly,puzzle,relaxing,action,,
2017-10-06,75,vr,rogue_lite,strategy,early_access,indie,rpg,dungeon_crawler,adventure,action,
2017-11-06,2153,nonlinear,pixel_graphics,casual,strategy,gore,puzzle,violent,assassin,adventure,sandbox
2018-02-13,75,indie,simulation,casual,rhythm,,,,,,
2017-12-11,25,casual,indie,action,,,,,,,
2017-10-27,16,casual,indie,puzzle,,,,,,,
2017-09-22,18,indie,simulation,puzzle,physics,,,,,,
2018-06-06,208,isometric,voxel,indie,rpg,pixel_graphics,sexual_content,anime,nudity,casual,cute
2017-09-22,28,casual,indie,violent,adventure,,,,,,
2018-10-05,22,indie,simulation,building,action,sandbox,,,,,
2017-09-06,13,minimalist,clicker,early_access,indie,strategy,dark,X2d,atmospheric,difficult,platformer
2017-09-13,67,simulation,casual,indie,strategy,action,,,,,
2017-09-12,67,casual,strategy,simulation,indie,action,,,,,
2017-09-13,35,casual,indie,simulation,strategy,action,,,,,
2017-10-11,49,indie,puzzle,atmospheric,horror,point_._click,adventure,action,,,
2018-05-08,21,simulation,puzzle,physics,casual,indie,strategy,colorful,underwater,,
2017-09-29,48,surreal,hand_drawn,experimental,modern,psychological,beat_em_up,indie,violent,nudity,rpg
2018-02-27,36,twin_stick_shooter,indie,pixel_graphics,rogue_like,action,,,,,
2017-12-27,26,X3d_vision,indie,strategy,tower_defense,fantasy,casual,building,colorful,magic,rpg
2018-01-23,42,arcade,minimalist,casual,indie,singleplayer,cute,action,,,
2017-09-22,88,gore,indie,violent,action,,,,,,
2018-07-05,42,clicker,indie,casual,singleplayer,action,,,,,
2017-09-19,39,local_co_op,turn_based_tactics,wargame,america,strategy,turn_based,turn_based_combat,war,hex_grid,historical
2017-10-05,33,indie,casual,gore,violent,action,,,,,
2017-09-20,34,vr,casual,indie,exploration,adventure,,,,,
2017-12-14,425,lovecraftian,snow,rpg,crafting,early_access,online_co_op,singleplayer,base_building,horror,survival_horror
2017-11-14,97,conversation,indie,casual,,,,,,,
2018-05-15,13,casual,indie,action,adventure,,,,,,
2017-09-29,20,indie,difficult,horror,survival_horror,perma_death,,,,,
2017-09-15,37,text_based,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,action,
2017-09-17,34,text_based,simulation,casual,indie,strategy,family_friendly,puzzle,relaxing,action,
2018-02-28,128,hidden_object,isometric,hand_drawn,indie,casual,singleplayer,X2d,exploration,family_friendly,funny
2018-11-08,18,soundtrack,abstract,arcade,minimalist,mouse_only,touch_friendly,casual,indie,procedural_generation,X2d
2018-08-07,145,rpgmaker,rpg,gore,indie,horror,pixel_graphics,story_rich,great_soundtrack,,
2018-12-21,15,rpgmaker,psychedelic,surreal,psychological,indie,sexual_content,gore,nudity,violent,early_access
2018-10-11,42,vr,vr_only,indie,base_building,adventure,open_world,survival,,,
2018-05-01,15,casual,indie,strategy,,,,,,,
2017-09-27,35,minimalist,mouse_only,abstract,experimental,hand_drawn,naval,strategy_rpg,turn_based_tactics,indie,strategy
2018-01-23,46,X4_player_local,arcade,controller,X2d_fighter,indie,casual,cute,local_multiplayer,pixel_graphics,fighting
2018-04-05,1488,massively_multiplayer,post_apocalyptic,rpg,indie,early_access,mmorpg,violent,gore,crafting,exploration
2017-09-19,15,chess,casual,indie,simulation,sports,strategy,,,,
2017-11-09,14,casual,indie,action,,,,,,,
2018-03-08,344,vr,anime,music,rhythm,female_protagonist,nudity,memes,action,,
2018-03-06,13,mechs,anime,action,,,,,,,
2017-09-16,33,casual,indie,simulation,strategy,action,,,,,
2017-09-14,41,casual,simulation,,,,,,,,
2017-09-15,69,early_access,indie,gore,violent,action,adventure,,,,
2018-04-13,24,strategy,historical,,,,,,,,
2017-10-03,88,vr,indie,horror,,,,,,,
2017-09-08,11,casual,rpg,indie,strategy,turn_based_combat,fantasy,jrpg,adventure,action,
2017-09-29,120,indie,casual,platformer,cartoon,adventure,,,,,
2017-10-25,19,indie,casual,adventure,,,,,,,
2017-10-05,12,arcade,stylized,design_._illustration,casual,indie,education,singleplayer,atmospheric,family_friendly,great_soundtrack
2017-10-16,11,design_._illustration,utilities,animation_._modeling,early_access,,,,,,
2018-02-01,28,capitalism,casual,strategy,management,point_._click,,,,,
2018-09-20,11,rpgmaker,thriller,indie,horror,adventure,,,,,
2017-09-11,24,programming,indie,puzzle,,,,,,,
2017-11-02,48,shoot_em_up,indie,casual,bullet_hell,action,,,,,
2017-09-19,38,casual,indie,family_friendly,puzzle,,,,,,
2018-03-21,47,building,early_access,indie,simulation,rpg,sandbox,adventure,,,
2017-11-22,53,vr,gore,violent,action,adventure,,,,,
2017-09-15,36,indie,adventure,,,,,,,,
2018-02-19,19,rpgmaker,gore,indie,rpg,violent,horror,narration,survival_horror,action,adventure
2017-09-19,13,indie,action,adventure,,,,,,,
2017-11-27,15,clicker,top_down_shooter,casual,indie,massively_multiplayer,sci_fi,X2d,atmospheric,management,action
2017-11-22,176,vr,horror,violent,gore,casual,simulation,psychological_horror,demons,atmospheric,story_rich
2017-09-28,24,simulation,indie,rpg,nudity,,,,,,
2017-10-18,12,arcade,mouse_only,indie,base_building,comedy,family_friendly,fantasy,funny,gore,strategy
2018-06-21,41,vr_only,vr,sports,casual,simulation,strategy,indie,,,
2017-11-17,12,X2d_fighter,typing,arcade,psychedelic,score_attack,indie,casual,great_soundtrack,local_multiplayer,rhythm
2018-01-16,14,casual,indie,strategy,rpg,adventure,,,,,
2017-10-20,62,indie,action,fps,,,,,,,
2018-07-26,22,vr,vr_only,simulation,casual,indie,rpg,singleplayer,action,adventure,
2017-10-03,22,hidden_object,casual,indie,puzzle,,,,,,
2017-11-30,36,arcade,casual,early_access,indie,rhythm,music,action,,,
2017-10-12,46,arcade,top_down_shooter,action_adventure,indie,top_down,violent,X2d,atmospheric,difficult,fast_paced
2017-10-17,20,casual,simulation,massively_multiplayer,strategy,,,,,,
2017-09-22,77,indie,casual,sports,racing,massively_multiplayer,rpg,simulation,strategy,illuminati,action
2017-09-12,33,tactical_rpg,strategy,indie,rpg,steampunk,turn_based,tactical,,,
2017-12-08,34,arcade,rogue_lite,anime,sexual_content,visual_novel,early_access,funny,indie,casual,rpg
2018-06-05,25,indie,sexual_content,gore,horror,psychological_horror,hacking,adventure,,,
2018-03-09,15,casual,indie,action,adventure,,,,,,
2017-12-19,22,casual,indie,strategy,tower_defense,,,,,,
2017-09-26,23,casual,indie,action,adventure,,,,,,
2017-09-26,29,indie,simulation,casual,strategy,adventure,action,,,,
2017-11-13,87,rpgmaker,rpg,indie,casual,strategy,sexual_content,anime,nudity,adventure,
2017-09-19,38,casual,indie,simulation,,,,,,,
2018-12-03,241,mechs,local_co_op,X4_player_local,arcade,beat_em_up,controller,spectacle_fighter,indie,fighting,co_op
2018-05-16,28,casual,indie,strategy,rpg,adventure,,,,,
2017-09-11,16,indie,horror,,,,,,,,
2017-11-02,37,rpgmaker,indie,adventure,,,,,,,
2017-09-25,20,indie,rpg,strategy,,,,,,,
2017-09-20,52,indie,action,adventure,,,,,,,
2017-09-25,16,gaming,crowdfunded,design_._illustration,word_game,casual,indie,X2d,atmospheric,difficult,exploration
2017-09-23,40,casual,indie,simulation,,,,,,,
2017-09-19,78,simulation,casual,indie,adventure,,,,,,
2017-09-21,45,casual,indie,sports,violent,gore,racing,action,adventure,,
2017-10-16,97,arena_shooter,indie,casual,early_access,funny,comedy,massively_multiplayer,memes,action,multiplayer
2017-10-04,102,indie,violent,gore,simulation,action,fps,,,,
2018-03-07,53,gore,indie,violent,simulation,action,,,,,
2018-09-03,26,wargame,real_time_with_pause,simulation,strategy,indie,world_war_ii,war,historical,military,rts
2017-10-18,64,indie,difficult,puzzle,,,,,,,
2017-10-06,263,beat_em_up,sexual_content,nudity,mature,female_protagonist,anime,violent,indie,character_customization,hack_and_slash
2017-09-27,24,indie,gore,violent,horror,adventure,,,,,
2017-09-19,34,text_based,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,action,
2017-09-21,35,text_based,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,action,
2018-01-29,106,voice_control,vr,vr_only,indie,rpg,action,open_world,,,
